s,Pa,rpm
0.63136719,-0.268410861492157,732.185290421878
0.63138672,-0.261591523885727,732.185604094573
0.63140625,-0.251522719860077,732.185917767268
0.63142578,-0.260488212108612,732.186231439963
0.63144531,-0.247907504439354,732.186545112659
0.63146484,-0.258713871240616,732.186858785354
0.63148438,-0.24799819290638,732.187172458049
0.63150391,-0.256180793046951,732.187486130745
0.63152344,-0.243814706802368,732.18779980344
0.63154297,-0.256437718868256,732.188113476135
0.63156250,-0.246973484754562,732.188427148831
0.63158203,-0.254545480012894,732.188740821526
0.63160156,-0.250458717346191,732.189054494221
0.63162109,-0.256591886281967,732.189368166917
0.63164063,-0.254013478755951,732.189681839612
0.63166016,-0.254974722862244,732.189995512307
0.63167969,-0.266034960746765,732.190309185002
0.63169922,-0.261948198080063,732.190622857698
0.63171875,-0.269837588071823,732.190936530393
0.63173828,-0.26824763417244,732.191250203088
0.63175781,-0.277657449245453,732.191563875784
0.63177734,-0.270801842212677,732.191877548479
0.63179688,-0.282382041215897,732.192191221174
0.63181641,-0.275571763515472,732.19250489387
0.63183594,-0.281345218420029,732.192818566565
0.63185547,-0.278579413890839,732.19313223926
0.63187500,-0.279601097106934,732.193445911956
0.63189453,-0.285383611917496,732.193759584651
0.63191406,-0.280586510896683,732.194073257346
0.63193359,-0.285392701625824,732.194386930042
0.63195313,-0.282590597867966,732.194700602737
0.63197266,-0.292580813169479,732.195014275432
0.63199219,-0.284352868795395,732.195327948128
0.63201172,-0.299327582120895,732.195641620823
0.63203125,-0.284047573804855,732.195955293518
0.63205078,-0.301815330982208,732.196268966214
0.63207031,-0.292910277843475,732.196582638909
0.63208984,-0.30408239364624,732.196896311604
0.63210938,-0.289035111665726,732.197209984299
0.63212891,-0.305753976106644,732.197523656995
0.63214844,-0.287176102399826,732.19783732969
0.63216797,-0.306255757808685,732.198151002385
0.63218750,-0.301688373088837,732.198464675081
0.63220703,-0.305454701185226,732.198778347776
0.63222656,-0.303979605436325,732.199092020471
0.63224609,-0.302827954292297,732.199405693167
0.63226563,-0.304726243019104,732.199719365862
0.63228516,-0.29729026556015,732.200033038557
0.63230469,-0.309075981378555,732.200346711253
0.63232422,-0.295836299657822,732.200660383948
0.63234375,-0.310526907444,732.200974056643
0.63236328,-0.295455455780029,732.201287729339
0.63238281,-0.310260891914368,732.201601402034
0.63240234,-0.294470012187958,732.201915074729
0.63242188,-0.308661848306656,732.202228747425
0.63244141,-0.290978729724884,732.20254242012
0.63246094,-0.304185152053833,732.202856092815
0.63248047,-0.291580259799957,732.20316976551
0.63250000,-0.298478186130524,732.203483438206
0.63251953,-0.290773183107376,732.203797110901
0.63253906,-0.292925387620926,732.204110783596
0.63255859,-0.297187477350235,732.204424456292
0.63257813,-0.292163670063019,732.204738128987
0.63259766,-0.294645339250565,732.205051801682
0.63261719,-0.289669901132584,732.205365474378
0.63263672,-0.291341483592987,732.205679147073
0.63265625,-0.285250633955002,732.205992819768
0.63267578,-0.288460791110992,732.206306492464
0.63269531,-0.279205113649368,732.206620165159
0.63271484,-0.282076716423035,732.206933837854
0.63273438,-0.28214019536972,732.20724751055
0.63275391,-0.280471652746201,732.207561183245
0.63277344,-0.265781044960022,732.20787485594
0.63279297,-0.273818552494049,732.208188528636
0.63281250,-0.279404610395432,732.208502201331
0.63283203,-0.273217022418976,732.208815874026
0.63285156,-0.271131336688995,732.209129546721
0.63287109,-0.269103080034256,732.209443219417
0.63289063,-0.272999405860901,732.209756892112
0.63291016,-0.262709945440292,732.210070564807
0.63292969,-0.26859524846077,732.210384237503
0.63294922,-0.253215461969376,732.210697910198
0.63296875,-0.263027340173721,732.211011582893
0.63298828,-0.250576615333557,732.211325255589
0.63300781,-0.256679534912109,732.211638928284
0.63302734,-0.245087280869484,732.211952600979
0.63304688,-0.252024501562119,732.212266273675
0.63306641,-0.247426897287369,732.21257994637
0.63308594,-0.247115552425385,732.212893619065
0.63310547,-0.244918003678322,732.213207291761
0.63312500,-0.242046386003494,732.213520964456
0.63314453,-0.24244236946106,732.213834637151
0.63316406,-0.234906643629074,732.214148309847
0.63318359,-0.23881807923317,732.214461982542
0.63320313,-0.229344770312309,732.214775655237
0.63322266,-0.236680999398232,732.215089327933
0.63324219,-0.22352597117424,732.215403000628
0.63326172,-0.233609884977341,732.215716673323
0.63328125,-0.219557091593742,732.216030346018
0.63330078,-0.228555828332901,732.216344018714
0.63332031,-0.215158984065056,732.216657691409
0.63333984,-0.222839802503586,732.216971364104
0.63335938,-0.209458068013191,732.2172850368
0.63337891,-0.214756950736046,732.217598709495
0.63339844,-0.214599773287773,732.21791238219
0.63341797,-0.212093904614449,732.218226054886
0.63343750,-0.208796083927155,732.218539727581
0.63345703,-0.20795576274395,732.218853400276
0.63347656,-0.204237774014473,732.219167072972
0.63349609,-0.204479590058327,732.219480745667
0.63351563,-0.208391040563583,732.219794418362
0.63353516,-0.202780798077583,732.220108091057
0.63355469,-0.206368818879127,732.220421763753
0.63357422,-0.19823457300663,732.220735436448
0.63359375,-0.206148147583008,732.221049109143
0.63361328,-0.202146023511887,732.221362781839
0.63363281,-0.207191005349159,732.221676454534
0.63365234,-0.201305702328682,732.221990127229
0.63367188,-0.206142112612724,732.222303799925
0.63369141,-0.206117928028107,732.22261747262
0.63371094,-0.204769775271416,732.222931145315
0.63373047,-0.204316362738609,732.223244818011
0.63375000,-0.202826142311096,732.223558490706
0.63376953,-0.205752164125442,732.223872163401
0.63378906,-0.199383229017258,732.224185836097
0.63380859,-0.205310851335526,732.224499508792
0.63382813,-0.20151124894619,732.224813181487
0.63384766,-0.197179645299911,732.225126854183
0.63386719,-0.192001655697823,732.225440526878
0.63388672,-0.190874174237251,732.225754199573
0.63390625,-0.186542570590973,732.226067872269
0.63392578,-0.184384316205978,732.226381544964
0.63394531,-0.182652279734612,732.226695217659
0.63396484,-0.178420424461365,732.227008890354
0.63398438,-0.177172020077705,732.22732256305
0.63400391,-0.172160297632217,732.227636235745
0.63402344,-0.169959738850594,732.22794990844
0.63404297,-0.164301142096519,732.228263581136
0.63406250,-0.16557976603508,732.228577253831
0.63408203,-0.156762391328812,732.228890926526
0.63410156,-0.163899108767509,732.229204599222
0.63412109,-0.15289930999279,732.229518271917
0.63414063,-0.163530334830284,732.229831944612
0.63416016,-0.153135076165199,732.230145617308
0.63417969,-0.160111591219902,732.230459290003
0.63419922,-0.152370318770409,732.230772962698
0.63421875,-0.160450145602226,732.231086635394
0.63423828,-0.14925990998745,732.231400308089
0.63425781,-0.159987658262253,732.231713980784
0.63427734,-0.152781412005425,732.23202765348
0.63429688,-0.157938241958618,732.232341326175
0.63431641,-0.163581714034081,732.23265499887
0.63433594,-0.162895560264587,732.232968671565
0.63435547,-0.166190356016159,732.233282344261
0.63437500,-0.165041714906693,732.233596016956
0.63439453,-0.167928442358971,732.233909689651
0.63441406,-0.16880202293396,732.234223362347
0.63443359,-0.170630782842636,732.234537035042
0.63445313,-0.169034764170647,732.234850707737
0.63447266,-0.16892896592617,732.235164380433
0.63449219,-0.164760589599609,732.235478053128
0.63451172,-0.167813569307327,732.235791725823
0.63453125,-0.166320338845253,732.236105398519
0.63455078,-0.168753653764725,732.236419071214
0.63457031,-0.165570691227913,732.236732743909
0.63458984,-0.168403014540672,732.237046416605
0.63460938,-0.164162084460258,732.2373600893
0.63462891,-0.168756678700447,732.237673761995
0.63464844,-0.16447040438652,732.237987434691
0.63466797,-0.169400528073311,732.238301107386
0.63468750,-0.165047749876976,732.238614780081
0.63470703,-0.168653905391693,732.238928452776
0.63472656,-0.164367631077766,732.239242125472
0.63474609,-0.164355546236038,732.239555798167
0.63476563,-0.165470942854881,732.239869470862
0.63478516,-0.166525885462761,732.240183143558
0.63480469,-0.163515225052834,732.240496816253
0.63482422,-0.165915280580521,732.240810488948
0.63484375,-0.165863901376724,732.241124161644
0.63486328,-0.169609099626541,732.241437834339
0.63488281,-0.163309678435326,732.241751507034
0.63490234,-0.169140562415123,732.24206517973
0.63492188,-0.164186269044876,732.242378852425
0.63494141,-0.172154247760773,732.24269252512
0.63496094,-0.16884434223175,732.243006197816
0.63498047,-0.168805032968521,732.243319870511
0.63500000,-0.168762713670731,732.243633543206
0.63501953,-0.170104831457138,732.243947215902
0.63503906,-0.168862476944923,732.244260888597
0.63505859,-0.169346109032631,732.244574561292
0.63507813,-0.1662477850914,732.244888233988
0.63509766,-0.166825130581856,732.245201906683
0.63511719,-0.164784774184227,732.245515579378
0.63513672,-0.163847714662552,732.245829252073
0.63515625,-0.162327274680138,732.246142924769
0.63517578,-0.161072835326195,732.246456597464
0.63519531,-0.159821406006813,732.246770270159
0.63521484,-0.15931661427021,732.247083942855
0.63523438,-0.159262210130692,732.24739761555
0.63525391,-0.157684326171875,732.247711288245
0.63527344,-0.156481266021729,732.248024960941
0.63529297,-0.15395425260067,732.248338633636
0.63531250,-0.152179881930351,732.248652306331
0.63533203,-0.149813070893288,732.248965979027
0.63535156,-0.14997024834156,732.249279651722
0.63537109,-0.148972749710083,732.249593324417
0.63539063,-0.148978784680367,732.249906997112
0.63541016,-0.14656662940979,732.250220669808
0.63542969,-0.148126378655434,732.250534342503
0.63544922,-0.145227551460266,732.250848015198
0.63546875,-0.148220077157021,732.251161687894
0.63548828,-0.145133852958679,732.251475360589
0.63550781,-0.148782312870026,732.251789033284
0.63552734,-0.144142389297485,732.25210270598
0.63554688,-0.147606462240219,732.252416378675
0.63556641,-0.143256708979607,732.25273005137
0.63558594,-0.150671526789665,732.253043724066
0.63560547,-0.147171184420586,732.253357396761
0.63562500,-0.152095258235931,732.253671069456
0.63564453,-0.149145036935806,732.253984742152
0.63566406,-0.151871562004089,732.254298414847
0.63568359,-0.149157136678696,732.254612087542
0.63570313,-0.152980923652649,732.254925760238
0.63572266,-0.151070535182953,732.255239432933
0.63574219,-0.153295278549194,732.255553105628
0.63576172,-0.15032996237278,732.255866778324
0.63578125,-0.152237325906754,732.256180451019
0.63580078,-0.149858415126801,732.256494123714
0.63582031,-0.149347573518753,732.256807796409
0.63583984,-0.145992308855057,732.257121469105
0.63585938,-0.143014892935753,732.2574351418
0.63587891,-0.140318602323532,732.257748814495
0.63589844,-0.13784296810627,732.258062487191
0.63591797,-0.136582478880882,732.258376159886
0.63593750,-0.136141151189804,732.258689832582
0.63595703,-0.13550940155983,732.259003505277
0.63597656,-0.135977923870087,732.259317177972
0.63599609,-0.135711923241615,732.259630850668
0.63601563,-0.134484678506851,732.259944523363
0.63603516,-0.13482928276062,732.260258196058
0.63605469,-0.133816659450531,732.260571868753
0.63607422,-0.132852390408516,732.260885541449
0.63609375,-0.132105767726898,732.261199214144
0.63611328,-0.130128890275955,732.261512886839
0.63613281,-0.128626585006714,732.261826559535
0.63615234,-0.127728819847107,732.26214023223
0.63617188,-0.125748917460442,732.262453904925
0.63619141,-0.124754436314106,732.26276757762
0.63621094,-0.123575560748577,732.263081250316
0.63623047,-0.1236632168293,732.263394923011
0.63625000,-0.120540715754032,732.263708595706
0.63626953,-0.125437572598457,732.264022268402
0.63628906,-0.123279333114624,732.264335941097
0.63630859,-0.125969588756561,732.264649613792
0.63632813,-0.124430999159813,732.264963286488
0.63634766,-0.127245187759399,732.265276959183
0.63636719,-0.125080898404121,732.265590631878
0.63638672,-0.127299591898918,732.265904304574
0.63640625,-0.122723139822483,732.266217977269
0.63642578,-0.123487897217274,732.266531649964
0.63644531,-0.117339618504047,732.26684532266
0.63646484,-0.119398109614849,732.267158995355
0.63648438,-0.114271521568298,732.26747266805
0.63650391,-0.114806547760963,732.267786340746
0.63652344,-0.110719785094261,732.268100013441
0.63654297,-0.111554063856602,732.268413686136
0.63656250,-0.107285931706429,732.268727358831
0.63658203,-0.106237038969994,732.269041031527
0.63660156,-0.102697394788265,732.269354704222
0.63662109,-0.101847998797894,732.269668376918
0.63664063,-0.0993572473526001,732.269982049613
0.63666016,-0.0986287668347359,732.270295722308
0.63667969,-0.0967516303062439,732.270609395004
0.63669922,-0.0963042676448822,732.270923067699
0.63671875,-0.0949289128184319,732.271236740394
0.63673828,-0.0957480818033218,732.271550413089
0.63675781,-0.0926830023527145,732.271864085785
0.63677734,-0.091431587934494,732.27217775848
0.63679688,-0.0890043154358864,732.272491431175
0.63681641,-0.0853377133607864,732.272805103871
0.63683594,-0.0833578109741211,732.273118776566
0.63685547,-0.0792922005057335,732.273432449261
0.63687500,-0.0789294689893722,732.273746121957
0.63689453,-0.0740054026246071,732.274059794652
0.63691406,-0.0728265270590782,732.274373467347
0.63693359,-0.0687669664621353,732.274687140043
0.63695313,-0.066684290766716,732.275000812738
0.63697266,-0.0632836893200874,732.275314485433
0.63699219,-0.06071737408638,732.275628158129
0.63701172,-0.0570749528706074,732.275941830824
0.63703125,-0.0543907471001148,732.276255503519
0.63705078,-0.0513528808951378,732.276569176214
0.63707031,-0.0499654337763786,732.27688284891
0.63708984,-0.0482726916670799,732.277196521605
0.63710938,-0.0446605011820793,732.2775101943
0.63712891,-0.0433486253023148,732.277823866996
0.63714844,-0.041178286075592,732.278137539691
0.63716797,-0.0366592705249786,732.278451212386
0.63718750,-0.0345796123147011,732.278764885082
0.63720703,-0.0299245715141296,732.279078557777
0.63722656,-0.0261582192033529,732.279392230472
0.63724609,-0.0207898057997227,732.279705903167
0.63726563,-0.0171171594411135,732.280019575863
0.63728516,-0.0125014120712876,732.280333248558
0.63730469,-0.00823328271508217,732.280646921254
0.63732422,-0.00489011593163013,732.280960593949
0.63734375,-0.00212731817737222,732.281274266644
0.63736328,0.0014425553381443,732.28158793934
0.63738281,0.00196851463988423,732.281901612035
0.63740234,0.00529656745493412,732.28221528473
0.63742188,0.00464365258812904,732.282528957426
0.63744141,0.00791729614138603,732.282842630121
0.63746094,0.0086276438087225,732.283156302816
0.63748047,0.0107012530788779,732.283469975511
0.63750000,0.0142832174897194,732.283783648207
0.63751953,0.0148817226290703,732.284097320902
0.63753906,0.0152081809937954,732.284410993597
0.63755859,0.0181614123284817,732.284724666293
0.63757813,0.0199055410921574,732.285038338988
0.63759766,0.021132780238986,732.285352011683
0.63761719,0.0223660636693239,732.285665684379
0.63763672,0.0319693572819233,732.285979357074
0.63765625,0.0240225326269865,732.286293029769
0.63767578,0.0241434443742037,732.286606702465
0.63769531,0.0259298924356699,732.28692037516
0.63771484,0.0258029364049435,732.287234047855
0.63773438,0.0281637068837881,732.287547720551
0.63775391,0.0281123202294111,732.287861393246
0.63777344,0.0292005129158497,732.288175065941
0.63779297,0.0288498736917973,732.288488738637
0.63781250,0.0307179354131222,732.288802411332
0.63783203,0.031760785728693,732.289116084027
0.63785156,0.0346142649650574,732.289429756722
0.63787109,0.0358838215470314,732.289743429418
0.63789063,0.0374465882778168,732.290057102113
0.63791016,0.0414547622203827,732.290370774808
0.63792969,0.045831710100174,732.290684447504
0.63794922,0.0446891076862812,732.290998120199
0.63796875,0.051112461835146,732.291311792894
0.63798828,0.0489874668419361,732.29162546559
0.63800781,0.0554138422012329,732.291939138285
0.63802734,0.0554108209908009,732.29225281098
0.63804688,0.0587086454033852,732.292566483676
0.63806641,0.0606160014867783,732.292880156371
0.63808594,0.0649294704198837,732.293193829066
0.63810547,0.0657728239893913,732.293507501762
0.63812500,0.0662897154688835,732.293821174457
0.63814453,0.0681638196110725,732.294134847152
0.63816406,0.0689950808882713,732.294448519847
0.63818359,0.0701044276356697,732.294762192543
0.63820313,0.0711442604660988,732.295075865238
0.63822266,0.0724984556436539,732.295389537933
0.63824219,0.0749438628554344,732.295703210629
0.63826172,0.0775948166847229,732.296016883324
0.63828125,0.081454873085022,732.296330556019
0.63830078,0.0849401131272316,732.296644228715
0.63832031,0.0886943712830543,732.29695790141
0.63833984,0.0924849063158035,732.297271574105
0.63835938,0.0963238030672073,732.297585246801
0.63837891,0.0999843627214432,732.297898919496
0.63839844,0.103539124131203,732.298212592191
0.63841797,0.106416784226894,732.298526264887
0.63843750,0.108695939183235,732.298839937582
0.63845703,0.111077874898911,732.299153610277
0.63847656,0.113281458616257,732.299467282973
0.63849609,0.115506209433079,732.299780955668
0.63851563,0.117180816829205,732.300094628363
0.63853516,0.119275584816933,732.300408301059
0.63855469,0.120826251804829,732.300721973754
0.63857422,0.123927600681782,732.301035646449
0.63859375,0.126279309391975,732.301349319144
0.63861328,0.129081398248672,732.30166299184
0.63863281,0.130840644240379,732.301976664535
0.63865234,0.132315739989281,732.30229033723
0.63867188,0.132249251008034,732.302604009926
0.63869141,0.132793337106705,732.302917682621
0.63871094,0.132678478956223,732.303231355316
0.63873047,0.133017018437386,732.303545028012
0.63875000,0.133156076073647,732.303858700707
0.63876953,0.134912297129631,732.304172373402
0.63878906,0.135667979717255,732.304486046098
0.63880859,0.137663006782532,732.304799718793
0.63882813,0.138488218188286,732.305113391488
0.63884766,0.139866590499878,732.305427064184
0.63886719,0.140298843383789,732.305740736879
0.63888672,0.141148239374161,732.306054409574
0.63890625,0.141710475087166,732.306368082269
0.63892578,0.142596140503883,732.306681754965
0.63894531,0.142632409930229,732.30699542766
0.63896484,0.142683789134026,732.307309100355
0.63898438,0.143454596400261,732.307622773051
0.63900391,0.143273234367371,732.307936445746
0.63902344,0.142892360687256,732.308250118441
0.63904297,0.143784075975418,732.308563791137
0.63906250,0.144373521208763,732.308877463832
0.63908203,0.144956901669502,732.309191136527
0.63910156,0.146123692393303,732.309504809223
0.63912109,0.146921694278717,732.309818481918
0.63914063,0.14768947660923,732.310132154613
0.63916016,0.148420989513397,732.310445827309
0.63917969,0.149400353431702,732.310759500004
0.63919922,0.149651244282722,732.311073172699
0.63921875,0.14995351433754,732.311386845395
0.63923828,0.14998072385788,732.31170051809
0.63925781,0.151283532381058,732.312014190785
0.63927734,0.150751531124115,732.31232786348
0.63929688,0.15166138112545,732.312641536176
0.63931641,0.151951566338539,732.312955208871
0.63933594,0.15338434278965,732.313268881566
0.63935547,0.154457420110703,732.313582554262
0.63937500,0.157437860965729,732.313896226957
0.63939453,0.159073173999786,732.314209899652
0.63941406,0.162256136536598,732.314523572348
0.63943359,0.164196744561195,732.314837245043
0.63945313,0.166487991809845,732.315150917738
0.63947266,0.168519273400307,732.315464590434
0.63949219,0.171974286437035,732.315778263129
0.63951172,0.174241349101067,732.316091935824
0.63953125,0.177360832691193,732.31640560852
0.63955078,0.17923192679882,732.316719281215
0.63957031,0.18257811665535,732.31703295391
0.63958984,0.184863314032555,732.317346626606
0.63960938,0.188832193613052,732.317660299301
0.63962891,0.191425710916519,732.317973971996
0.63964844,0.194657042622566,732.318287644691
0.63966797,0.196234911680222,732.318601317387
0.63968750,0.198235988616943,732.318914990082
0.63970703,0.198631957173347,732.319228662777
0.63972656,0.19989849627018,732.319542335473
0.63974609,0.200515136122704,732.319856008168
0.63976563,0.202510163187981,732.320169680863
0.63978516,0.20388551056385,732.320483353559
0.63980469,0.206013530492783,732.320797026254
0.63982422,0.207219615578651,732.321110698949
0.63984375,0.209033265709877,732.321424371645
0.63986328,0.210792511701584,732.32173804434
0.63988281,0.213141188025475,732.322051717035
0.63990234,0.214054062962532,732.322365389731
0.63992188,0.215520098805428,732.322679062426
0.63994141,0.216236487030983,732.322992735121
0.63996094,0.218083396553993,732.323306407817
0.63998047,0.219210878014565,732.323620080512
0.64000000,0.220924779772758,732.323933753207
0.64001953,0.222599387168884,732.324247425902
0.64003906,0.222239673137665,732.324561098598
0.64005859,0.222348496317863,732.324874771293
0.64007813,0.222602412104607,732.325188443988
0.64009766,0.224007993936539,732.325502116684
0.64011719,0.224688112735748,732.325815789379
0.64013672,0.226952150464058,732.326129462074
0.64015625,0.228004068136215,732.32644313477
0.64017578,0.230077683925629,732.326756807465
0.64019531,0.23146815598011,732.32707048016
0.64021484,0.233448058366776,732.327384152856
0.64023438,0.234711557626724,732.327697825551
0.64025391,0.237193241715431,732.328011498246
0.64027344,0.237673863768578,732.328325170942
0.64029297,0.239463329315186,732.328638843637
0.64031250,0.239656791090965,732.328952516332
0.64033203,0.241328373551369,732.329266189028
0.64035156,0.241434171795845,732.329579861723
0.64037109,0.243320375680923,732.329893534418
0.64039063,0.243698209524155,732.330207207113
0.64041016,0.246318936347961,732.330520879809
0.64042969,0.246799558401108,732.330834552504
0.64044922,0.249181494116783,732.331148225199
0.64046875,0.249725580215454,732.331461897895
0.64048828,0.251651078462601,732.33177557059
0.64050781,0.252125650644302,732.332089243285
0.64052734,0.253785133361816,732.332402915981
0.64054688,0.253854662179947,732.332716588676
0.64056641,0.254707098007202,732.333030261371
0.64058594,0.254250645637512,732.333343934067
0.64060547,0.254362493753433,732.333657606762
0.64062500,0.253848612308502,732.333971279457
0.64064453,0.254631519317627,732.334284952153
0.64066406,0.25488543510437,732.334598624848
0.64068359,0.256445169448853,732.334912297543
0.64070313,0.257980734109879,732.335225970238
0.64072266,0.260262906551361,732.335539642934
0.64074219,0.262572288513184,732.335853315629
0.64076172,0.264815181493759,732.336166988324
0.64078125,0.26742684841156,732.33648066102
0.64080078,0.269364416599274,732.336794333715
0.64082031,0.2720667719841,732.33710800641
0.64083984,0.274917215108871,732.337421679106
0.64085938,0.279798984527588,732.337735351801
0.64087891,0.28352302312851,732.338049024496
0.64089844,0.288691908121109,732.338362697192
0.64091797,0.292264819145203,732.338676369887
0.64093750,0.298080593347549,732.338990042582
0.64095703,0.302118986845016,732.339303715278
0.64097656,0.308294475078583,732.339617387973
0.64099609,0.311649739742279,732.339931060668
0.64101563,0.317408084869385,732.340244733364
